t,VarX_0.003,meanX_0.003,VarX_0.01,meanX_0.01,VarX_0.03,meanX_0.03,VarX_0.1,meanX_0.1,VarA1,meanA1
2405,8.25676310834221e-07,-1.17133894543261e-06,9.20693781554417e-06,-3.91476138220269e-06,8.3476916709763e-05,-1.2431158374335e-05,0.000957994005657868,-4.10934914489828e-05,0.0915857707512556,-0.000392252159286493
2406,8.26458784269998e-07,-1.1702417169057e-06,9.21560723102243e-06,-3.91101873100824e-06,8.35520903934768e-05,-1.24158283086281e-05,0.000958778131832446,-4.09793211853312e-05,0.0916727251978264,-0.000391880695820278
2407,8.27229498637189e-07,-1.16134623049262e-06,9.22423755359948e-06,-3.88241396622186e-06,8.36295726978769e-05,-1.23319468198974e-05,0.000959852740480873,-4.03740583493296e-05,0.0917579982518372,-0.000388867734683885
2408,8.27682153652516e-07,-1.15321206214988e-06,9.22917356438972e-06,-3.8563882347849e-06,8.36705462437529e-05,-1.22648206844245e-05,0.000960285596914081,-4.02800914803565e-05,0.091808614684594,-0.000386110123636974
2409,8.28184650693901e-07,-1.14677415126833e-06,9.23486290751979e-06,-3.8350640042301e-06,8.37225506270626e-05,-1.21963795876665e-05,0.000961012686271862,-3.98834679956377e-05,0.0918640142151654,-0.000383955708407817
2410,8.29280937494311e-07,-1.12291176156274e-06,9.24673760186349e-06,-3.75843864680537e-06,8.38229629352804e-05,-1.19928178616492e-05,0.000962124235220478,-3.94696027264903e-05,0.0919862755408464,-0.000376039411454232
2411,8.29846174424654e-07,-1.13662079516466e-06,9.25301131056117e-06,-3.80284116985048e-06,8.38759467570955e-05,-1.21075648785036e-05,0.00096256700733096,-3.95558433480707e-05,0.0920499034130437,-0.000380518344616243
2412,8.3020183428512e-07,-1.14443668966286e-06,9.256904910351e-06,-3.82912514238937e-06,8.39111491959863e-05,-1.22006265810338e-05,0.000962704695917087,-4.01005784555106e-05,0.0920895158611617,-0.000383146842752193
2413,8.30195454413919e-07,-1.15468785175181e-06,9.25682623942162e-06,-3.86232009988924e-06,8.39115060150031e-05,-1.22940154805909e-05,0.000962735326813645,-4.05307041376847e-05,0.0920889506878351,-0.000386619116073328
2414,8.30196736197722e-07,-1.16044197085396e-06,9.25694922979745e-06,-3.88180529303568e-06,8.39154754880809e-05,-1.23542466943823e-05,0.000962846687636344,-4.07719179730179e-05,0.0920887486737789,-0.000388527116218092
2415,8.30621335552503e-07,-1.16838593385984e-06,9.26166747194942e-06,-3.90893919600195e-06,8.39555768737964e-05,-1.24312963425045e-05,0.000963144741380613,-4.09426682422651e-05,0.0921358824244121,-0.000391155880595129
2416,8.31238450602994e-07,-1.16161550791367e-06,9.26831219525193e-06,-3.88867606951085e-06,8.401150208067e-05,-1.2389397888872e-05,0.000963614741634978,-4.08912054347075e-05,0.0922054288076049,-0.000388811223945717
2417,8.31394480630413e-07,-1.17154834196676e-06,9.26987621739803e-06,-3.92060307900596e-06,8.40198456360251e-05,-1.24681647226492e-05,0.000963488523081631,-4.09461185451504e-05,0.0922234854977529,-0.000392175466530219
2418,8.31465958547339e-07,-1.17050303668325e-06,9.27091077690408e-06,-3.91449979658857e-06,8.40348419783925e-05,-1.24465545857504e-05,0.000963951104949623,-4.09694092193383e-05,0.0922302300917025,-0.000391970954607037
2419,8.31605249775589e-07,-1.1540384622768e-06,9.27235159684024e-06,-3.85823108592763e-06,8.40455279837306e-05,-1.22671748739406e-05,0.000963864177833584,-4.01379381858342e-05,0.0922461381718463,-0.000386535671937553
2420,8.32129489717276e-07,-1.14018603919945e-06,9.27809412708316e-06,-3.81115257960076e-06,8.40931118014159e-05,-1.21124662917148e-05,0.000964299131009471,-3.94792140749455e-05,0.0923046336680872,-0.000381940129213279
2421,8.32418004795287e-07,-1.11514489658838e-06,9.28137575910593e-06,-3.72771727797522e-06,8.41238034438611e-05,-1.18587976797615e-05,0.000964620850606001,-3.85576870674718e-05,0.0923363143750636,-0.000373582630505282
2422,8.32624064412839e-07,-1.09461747227262e-06,9.28370390379592e-06,-3.66058514503002e-06,8.41488480293829e-05,-1.1706182275769e-05,0.000965374029194967,-3.83135949346013e-05,0.0923592540548981,-0.000366757647250724
2423,8.32957132479065e-07,-1.09233849922226e-06,9.2873717836977e-06,-3.65256858306506e-06,8.41795447708662e-05,-1.16739235537412e-05,0.000966289102462713,-3.85581726338664e-05,0.0923963831146298,-0.000366008420499119
2424,8.33648176775275e-07,-1.1255283314368e-06,9.2948501244972e-06,-3.76323341601435e-06,8.42438403101075e-05,-1.20080600938838e-05,0.000966848635060422,-3.96362694179622e-05,0.0924741559728529,-0.000377070874989412
2425,8.33960394462202e-07,-1.14604286246881e-06,9.29875703308026e-06,-3.83710428371323e-06,8.42910571913813e-05,-1.22749698513561e-05,0.000967464551318297,-4.05629359682626e-05,0.0925071234204359,-0.000383668174285744
2426,8.35297218276208e-07,-1.19143680685796e-06,9.31390109803121e-06,-3.9910905910627e-06,8.44244494427583e-05,-1.27397602007515e-05,0.000968279658921062,-4.16727261885307e-05,0.092654708162612,-0.000398677113893206
2427,8.35809631656647e-07,-1.20510946491323e-06,9.31897863217426e-06,-4.03295275642441e-06,8.44656375148192e-05,-1.28498143058954e-05,0.000968753503887132,-4.20419394449292e-05,0.0927145057352351,-0.000403412902952287
2428,8.3608411194178e-07,-1.20179179265377e-06,9.32196838317238e-06,-4.02079377168101e-06,8.44907214789529e-05,-1.28020103652034e-05,0.000969073626898951,-4.17998633196327e-05,0.092745245719665,-0.000402349640827509
2429,8.36297640891499e-07,-1.18965706037566e-06,9.32423420278689e-06,-3.98042725239838e-06,8.45089380130445e-05,-1.26856162787883e-05,0.000969212370029671,-4.15834626833063e-05,0.0927699321944733,-0.000398310577566352
2430,8.36707891221191e-07,-1.19477052775652e-06,9.32881323186853e-06,-3.9966659483699e-06,8.45512145722919e-05,-1.27282899150618e-05,0.000969720303276991,-4.16842843260433e-05,0.0928157405565872,-0.000400048280398325
2431,8.37091918257046e-07,-1.19710075910993e-06,9.33304282376309e-06,-4.00355914735801e-06,8.45893925757154e-05,-1.2741779332962e-05,0.000970195082474348,-4.16322932686845e-05,0.0928587133810997,-0.000400862051638138
2432,8.37443515974382e-07,-1.19696367076789e-06,9.33686976790596e-06,-4.00214328769291e-06,8.46206380081751e-05,-1.27321613172271e-05,0.000970284375410423,-4.16842318321253e-05,0.092898233328583,-0.000400863412280709
2433,8.37689843306918e-07,-1.19491443721726e-06,9.33952833300631e-06,-3.99505604605214e-06,8.46411651397515e-05,-1.27108141792205e-05,0.000970500629078397,-4.14941207244084e-05,0.0929260101788384,-0.000400195048414169
2434,8.38231464517125e-07,-1.20139296204582e-06,9.34546168482218e-06,-4.01304485512997e-06,8.46929237296045e-05,-1.27391844246064e-05,0.000970969412968021,-4.13855260432803e-05,0.0929865960171096,-0.000402515744454971
2435,8.38678882064344e-07,-1.2030988458595e-06,9.35037274100981e-06,-4.01749323058886e-06,8.47354347215519e-05,-1.27456108130111e-05,0.000971343966578231,-4.1435325815175e-05,0.0930364785796401,-0.000403144032005533
2436,8.39040925188063e-07,-1.19142127858775e-06,9.35441774207853e-06,-3.97772981972585e-06,8.47726884090138e-05,-1.26189195712891e-05,0.000971726977983987,-4.09595618781112e-05,0.0930766561681419,-0.000399282391759275
2437,8.39423101152666e-07,-1.19331609506038e-06,9.35859202006283e-06,-3.98409916422869e-06,8.4808696825816e-05,-1.26401224085036e-05,0.000971992019517796,-4.0830966305934e-05,0.0931194353860012,-0.000399904100633019
2438,8.39809397833545e-07,-1.18458649537981e-06,9.36286607648384e-06,-3.95328952952525e-06,8.4845503013779e-05,-1.25238953234867e-05,0.000972374484440321,-4.02352521693747e-05,0.093162439023708,-0.000397062530253128
2439,8.39889037975032e-07,-1.17334840534204e-06,9.3637151662843e-06,-3.91454310931335e-06,8.48539148057011e-05,-1.24138696370562e-05,0.000972583105295954,-4.00137909544884e-05,0.0931711604330949,-0.000393420216151957
2440,8.40243908536655e-07,-1.17663224597693e-06,9.36771362517665e-06,-3.92624576676927e-06,8.48917536204835e-05,-1.24545233742092e-05,0.000973013499192088,-4.00320794494866e-05,0.0932101199939929,-0.000394522612828444
2441,8.40635782419215e-07,-1.17267724970811e-06,9.37199239917013e-06,-3.91059457493157e-06,8.49284610960452e-05,-1.23902468507933e-05,0.000973476724473173,-3.9866874799077e-05,0.0932540607482859,-0.000393297498016365
2442,8.41235368008231e-07,-1.17992279828155e-06,9.37872026685691e-06,-3.93533735186152e-06,8.49909649199665e-05,-1.24668868127258e-05,0.000974199757373058,-4.0210151055787e-05,0.0933204261262499,-0.000395689540331436
2443,8.41989411605255e-07,-1.18020730976516e-06,9.38688343913773e-06,-3.93600307678553e-06,8.50596539752647e-05,-1.24640672763314e-05,0.000974839115376559,-4.0144033441525e-05,0.0934051820776271,-0.000395793972915901
2444,8.42685352029481e-07,-1.16929003621521e-06,9.3943418487499e-06,-3.90056951777622e-06,8.51196646135379e-05,-1.23674757261529e-05,0.000975541379135206,-3.97683667002046e-05,0.0934837177883709,-0.000392119710754996
2445,8.43406900752068e-07,-1.18542016916556e-06,9.40255358935762e-06,-3.9527126868194e-06,8.51993569329285e-05,-1.25018594252949e-05,0.000976336346131295,-4.01258449831785e-05,0.0935631641046351,-0.000397559415228559
2446,8.43838077455446e-07,-1.18462161717609e-06,9.40742220873812e-06,-3.94897469581858e-06,8.52449283857169e-05,-1.24855462886907e-05,0.000976913345606833,-4.01010647279466e-05,0.0936108331003034,-0.000397339193287434
2447,8.44141302283929e-07,-1.17601997344218e-06,9.41079778715858e-06,-3.92213056176118e-06,8.52759554582744e-05,-1.24124121093993e-05,0.000977296471145594,-3.98181403217411e-05,0.0936444959033401,-0.000394390520033289
2448,8.44433458762295e-07,-1.18956329283722e-06,9.41404517570905e-06,-3.97000098655196e-06,8.53078196328059e-05,-1.25736665905767e-05,0.000977729839204698,-4.07985540282955e-05,0.0936769969730712,-0.00039877716070911
2449,8.44944637019256e-07,-1.20949696216411e-06,9.42012280131046e-06,-4.03286428640077e-06,8.53662279162072e-05,-1.27677721169895e-05,0.000978476347443394,-4.15578895915462e-05,0.0937334640812927,-0.00040537782867382
2450,8.45375074966297e-07,-1.230842050304e-06,9.42496015498343e-06,-4.10411953642552e-06,8.54105378399097e-05,-1.29888560413638e-05,0.000978902650744343,-4.23965794261e-05,0.093781132541266,-0.000412491574052023
2451,8.45637107384204e-07,-1.21562148311011e-06,9.42780052069075e-06,-4.05631436195188e-06,8.54347929604856e-05,-1.28687221156418e-05,0.000979135912885407,-4.22066773346881e-05,0.0938105152077639,-0.000407300884953552
2452,8.45779982258801e-07,-1.21135673971406e-06,9.42941780120842e-06,-4.0432514540876e-06,8.54504858392257e-05,-1.28358524987977e-05,0.00097935902632728,-4.20907104403075e-05,0.0938261266028282,-0.000405835615077396
2453,8.46147872700165e-07,-1.21287938815441e-06,9.43348400209747e-06,-4.04794263444829e-06,8.54877970674033e-05,-1.28486940273512e-05,0.000979820713021341,-4.2193682988997e-05,0.0938668112322819,-0.000406349702095447
2454,8.46397803447788e-07,-1.22324791357536e-06,9.43636743602882e-06,-4.08155135498747e-06,8.55174792245819e-05,-1.29444495067391e-05,0.000980287656096448,-4.25399042960253e-05,0.0938939615314325,-0.000409850114821523
2455,8.46851208637448e-07,-1.20558052912869e-06,9.44129894162197e-06,-4.02375817768051e-06,8.55591500915413e-05,-1.27820205826656e-05,0.000980694877839283,-4.2139449824531e-05,0.0939448350828514,-0.000403922718989968
2456,8.46999764156438e-07,-1.20897295712247e-06,9.44298656341998e-06,-4.03458898428391e-06,8.55743371202472e-05,-1.28115003537889e-05,0.000980871175095158,-4.22962763879343e-05,0.0939612417350535,-0.000405077060456464
2457,8.47175157723373e-07,-1.21320350545068e-06,9.44471336015671e-06,-4.04920964709585e-06,8.55849981905002e-05,-1.28624914694963e-05,0.000980926789092584,-4.24165842396458e-05,0.0939814662278002,-0.000406463700595075
2458,8.47543717575926e-07,-1.22621505858914e-06,9.44880491360841e-06,-4.09194036199758e-06,8.56224845582233e-05,-1.29840301964535e-05,0.000981425245615478,-4.26419972266247e-05,0.094022149311518,-0.000410824090507768
2459,8.47972310380064e-07,-1.2280397997363e-06,9.45327437199998e-06,-4.10043361819297e-06,8.56557969890345e-05,-1.30294393498395e-05,0.000981734100553676,-4.28378889893123e-05,0.0940709565132753,-0.000411327130152781
2460,8.48335188428351e-07,-1.23728610606296e-06,9.45697033897441e-06,-4.13158761073731e-06,8.56826104553623e-05,-1.31202304462556e-05,0.000982067749093133,-4.29339055452071e-05,0.0941126331648698,-0.000414379136198033
2461,8.4832885243465e-07,-1.25122584390959e-06,9.45657252785376e-06,-4.18001403249648e-06,8.56690111738354e-05,-1.32845857119055e-05,0.000981736050966475,-4.35008050257282e-05,0.0941131029873162,-0.000418954445304288
2462,8.48855198794507e-07,-1.26926689768e-06,9.46249770784144e-06,-4.24103956301712e-06,8.5724391596371e-05,-1.34712006401625e-05,0.000982291130864724,-4.4221655687618e-05,0.094171269161354,-0.000424930176483541
2463,8.49414442413291e-07,-1.28225580038054e-06,9.46917232424767e-06,-4.27942148815869e-06,8.57813474253266e-05,-1.35799189800721e-05,0.000982896603141984,-4.46516514001511e-05,0.0942387087371602,-0.000429040466883913
2464,8.49892712436138e-07,-1.28098667956902e-06,9.47459632205179e-06,-4.27457205549678e-06,8.58317508066787e-05,-1.35693951138314e-05,0.000983255989683781,-4.48772721389307e-05,0.094291176331317,-0.00042866241578339
2465,8.50337720001413e-07,-1.26168475256485e-06,9.4790926231457e-06,-4.21268947099059e-06,8.58619308085623e-05,-1.34058332549793e-05,0.000983414417469582,-4.45933002406529e-05,0.0943421289436844,-0.000422116102911929
2466,8.50759301941129e-07,-1.24808337939829e-06,9.4839090463687e-06,-4.16719086351469e-06,8.59091065082852e-05,-1.32695119967324e-05,0.00098414472825935,-4.42330621214247e-05,0.0943883051996229,-0.000417592534421662
2467,8.51154401136821e-07,-1.2439827677485e-06,9.4882042989124e-06,-4.1521142053029e-06,8.59450933166537e-05,-1.3211648943888e-05,0.000984511606913749,-4.3976022425347e-05,0.0944325069049554,-0.00041629082418529
2468,8.51724984077523e-07,-1.25803485548223e-06,9.4943633936259e-06,-4.19608778829888e-06,8.59966278533554e-05,-1.33162318656876e-05,0.000984943577510612,-4.40002928198372e-05,0.094496659303873,-0.000421100921877414
2469,8.52445817522963e-07,-1.26603989818684e-06,9.50257124059047e-06,-4.22268312390739e-06,8.60750665439681e-05,-1.33905972991906e-05,0.000985767774791051,-4.39110331691239e-05,0.0945757245519286,-0.000423779368631902
2470,8.53159526499467e-07,-1.25600051087682e-06,9.51027380479193e-06,-4.18416557614797e-06,8.61386627413265e-05,-1.32330275124941e-05,0.000986380946572774,-4.30066984961079e-05,0.0946560900482935,-0.000420640162407166
2471,8.53749314316809e-07,-1.25472884864857e-06,9.51682036721966e-06,-4.17956735038711e-06,8.61969721204918e-05,-1.32174623188686e-05,0.000987074354209116,-4.29191975488621e-05,0.0947217567752121,-0.000420230464193845
2472,8.53984729081525e-07,-1.24013241640002e-06,9.51924179087599e-06,-4.12547484910217e-06,8.6213404186711e-05,-1.30088289745953e-05,0.000987699238123631,-4.29312663593708e-05,0.0947489169592871,-0.000415591241549376
2473,8.54752001255021e-07,-1.24379867867404e-06,9.52785630430452e-06,-4.13735636957342e-06,8.62926141154361e-05,-1.30401749910779e-05,0.000988814434518791,-4.32191313223077e-05,0.0948341244397721,-0.000416815868409706
2474,8.55384198235895e-07,-1.2475807158876e-06,9.53479532867122e-06,-4.14998703505252e-06,8.63530025484069e-05,-1.30794861580578e-05,0.000989365585361154,-4.34604162847577e-05,0.094904820750354,-0.000418071779999949
2475,8.55964291219643e-07,-1.26533948285826e-06,9.54116992162748e-06,-4.20996060754334e-06,8.64073670913587e-05,-1.32631914270135e-05,0.000989565938172576,-4.40076848566199e-05,0.0949695532905913,-0.000423955357898369
2476,8.56371555233909e-07,-1.27861445095943e-06,9.54553882567041e-06,-4.25706776217837e-06,8.64419528300728e-05,-1.34236923621742e-05,0.000990004094754894,-4.43669841222577e-05,0.0950154456163609,-0.000428248347887136
2477,8.57044833676558e-07,-1.27293997791653e-06,9.5530476287379e-06,-4.23870961521471e-06,8.65087441001195e-05,-1.33748210410365e-05,0.000990636787517706,-4.42937357519761e-05,0.0950901343449512,-0.000426333265254123
2478,8.57779288366772e-07,-1.25948612195013e-06,9.56138151066147e-06,-4.19363976408954e-06,8.65868119321294e-05,-1.32455210583286e-05,0.000991376220167133,-4.39138038149336e-05,0.0951710218953662,-0.000421854577892533
2479,8.57993361810917e-07,-1.23105256619647e-06,9.56392397198026e-06,-4.095177091337e-06,8.6649792224916e-05,-1.3133943007411e-05,0.000992535251215868,-4.36580671362034e-05,0.0951941951615344,-0.000412532563908929
2480,8.58877277051237e-07,-1.24790033105709e-06,9.57361755323352e-06,-4.14800255032904e-06,8.67351726016885e-05,-1.32500396089566e-05,0.00099346158565009,-4.36899681636748e-05,0.0952928485144922,-0.000418272878167603
2481,8.59311983996093e-07,-1.23885748643445e-06,9.5784792775783e-06,-4.11864976532744e-06,8.67784935361669e-05,-1.31644655799514e-05,0.000993940662146622,-4.35210548748283e-05,0.095341303150793,-0.000415239379380958
2482,8.59764328594104e-07,-1.24976553501254e-06,9.58384090080539e-06,-4.16120772380025e-06,8.68286690223565e-05,-1.3297806659089e-05,0.000994469306852316,-4.39849564749536e-05,0.0953907285683653,-0.000418700766727529
2483,8.59971254322873e-07,-1.26335802751074e-06,9.58604402442242e-06,-4.20665303847266e-06,8.68477315266398e-05,-1.34322141458947e-05,0.000994514148428053,-4.44884169874866e-05,0.0954141262609328,-0.000423231293265059
2484,8.60404496740624e-07,-1.27436475221059e-06,9.59087746031299e-06,-4.24507122613607e-06,8.68909052343869e-05,-1.35528577503127e-05,0.000994996652037697,-4.48609007634739e-05,0.0954621734516417,-0.000426838030463491
2485,8.60837315364323e-07,-1.28142737548567e-06,9.5957878857862e-06,-4.27011834864769e-06,8.6937220142811e-05,-1.36403369958667e-05,0.00099563624166013,-4.51896550360047e-05,0.0955098703363295,-0.000429126019518081
2486,8.61223359590596e-07,-1.26478793703645e-06,9.60003381618165e-06,-4.21363049982259e-06,8.6971881936991e-05,-1.34628834905151e-05,0.000995898086358734,-4.45433983871361e-05,0.0955529327161463,-0.000423623613698624
2487,8.61735829367164e-07,-1.24870345272188e-06,9.60571559194518e-06,-4.16011973306715e-06,8.70225394934162e-05,-1.33026807298659e-05,0.000996461900957994,-4.39477878133299e-05,0.0956100210589031,-0.000418257944211303
2488,8.62294215388289e-07,-1.24831470491952e-06,9.61188877801161e-06,-4.15681839883599e-06,8.70804174057345e-05,-1.3279393994868e-05,0.000997339039338526,-4.39587413731295e-05,0.0956722338716638,-0.000418215043192945
